1084394|1084394:3|b'The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).'|FOOD#QUALITY|positive
1084394|1084394:3|b'The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).'|FOOD#STYLE_OPTIONS|positive
1084394|1084394:3|b'The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).'|FOOD#PRICES|positive
1084394|1084394:4|b'I will be going back and heartily recommend it!'|RESTAURANT#GENERAL|positive
1086415|1086415:1|b'It is terrific, as is the value.'|FOOD#QUALITY|positive
1086415|1086415:1|b'It is terrific, as is the value.'|FOOD#PRICES|positive
1086415|1086415:2|b'$6 and there is much tasty food, all of it fresh and continually refilled.'|FOOD#STYLE_OPTIONS|positive
1086415|1086415:2|b'$6 and there is much tasty food, all of it fresh and continually refilled.'|FOOD#QUALITY|positive
1086415|1086415:2|b'$6 and there is much tasty food, all of it fresh and continually refilled.'|FOOD#PRICES|positive
1086415|1086415:3|b'I am not a vegetarian but, almost all the dishes were great.'|FOOD#QUALITY|positive
1086415|1086415:5|b'Go hungry and enjoy.'|RESTAURANT#GENERAL|positive
1086478|1086478:0|b'The food here is rather good, but only if you like to wait for it.'|FOOD#QUALITY|positive
1086478|1086478:0|b'The food here is rather good, but only if you like to wait for it.'|SERVICE#GENERAL|negative
1086478|1086478:1|b'I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.'|FOOD#QUALITY|positive
1086478|1086478:1|b'I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.'|FOOD#QUALITY|positive
1086478|1086478:1|b'I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.'|FOOD#QUALITY|positive
1086478|1086478:1|b'I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.'|FOOD#QUALITY|negative
1086478|1086478:1|b'I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.'|FOOD#QUALITY|negative
1086478|1086478:2|"b""The service varys from day to day- sometimes they're very nice, and sometimes not."""|SERVICE#GENERAL|negative
1086478|1086478:3|b'The kitchen however, is almost always slow.'|SERVICE#GENERAL|negative
1086478|1086478:4|"b""Also, specify if you like your food spicy- its rather bland if you don't."""|FOOD#QUALITY|negative
1086478|1086478:5|b'The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.'|AMBIENCE#GENERAL|positive
1086478|1086478:5|b'The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.'|RESTAURANT#MISCELLANEOUS|positive
1090587|1090587:1|"b""If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer."""|LOCATION#GENERAL|positive
1090587|1090587:2|b'Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.'|SERVICE#GENERAL|positive
1090587|1090587:2|b'Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.'|FOOD#QUALITY|positive
1090587|1090587:2|b'Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.'|FOOD#PRICES|positive
1090587|1090587:3|b'The lava cake dessert was incredible and I recommend it.'|FOOD#QUALITY|positive
1102681|1102681:0|"b""Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro."""|AMBIENCE#GENERAL|positive
1102681|1102681:1|b'This tiny restaurant is as cozy as it gets, with that certain Parisian flair.'|AMBIENCE#GENERAL|positive
1102681|1102681:2|b'The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.'|FOOD#QUALITY|positive
1102681|1102681:2|b'The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.'|FOOD#QUALITY|negative
1102681|1102681:2|b'The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.'|FOOD#STYLE_OPTIONS|positive
1102681|1102681:2|b'The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.'|FOOD#QUALITY|negative
1102681|1102681:3|b'However, go for the ambience, and consider the food just a companion for a trip across the world!'|AMBIENCE#GENERAL|positive
1102681|1102681:3|b'However, go for the ambience, and consider the food just a companion for a trip across the world!'|FOOD#QUALITY|neutral
1118167|1118167:1|b'IT WAS HORRIBLE.'|RESTAURANT#GENERAL|negative
1118167|1118167:2|"b""The pizza was delivered cold and the cheese wasn't even fully melted!"""|FOOD#QUALITY|negative
1118167|1118167:2|"b""The pizza was delivered cold and the cheese wasn't even fully melted!"""|FOOD#QUALITY|negative
1118167|1118167:3|b'It looked like shredded cheese partly done - still in strips.'|FOOD#QUALITY|negative
1119578|1119578:0|b'This has got to be one of the most overrated restaurants in Brooklyn.'|RESTAURANT#GENERAL|negative
1119578|1119578:1|b'The pizza is overpriced and soggy.'|FOOD#QUALITY|negative
1119578|1119578:1|b'The pizza is overpriced and soggy.'|FOOD#PRICES|negative
1119578|1119578:2|"b""Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right."""|FOOD#QUALITY|positive
1119578|1119578:2|"b""Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right."""|FOOD#QUALITY|negative
1119578|1119578:2|"b""Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right."""|FOOD#QUALITY|negative
1119578|1119578:3|b'A big disappointment, all around.'|RESTAURANT#GENERAL|negative
1123262|1123262:0|"b""I think I've had some the best meals of my life at minnow."""|FOOD#QUALITY|positive
1123262|1123262:1|"b""The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises."""|FOOD#QUALITY|positive
1123262|1123262:1|"b""The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises."""|DRINKS#STYLE_OPTIONS|positive
1123262|1123262:1|"b""The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises."""|FOOD#STYLE_OPTIONS|positive
1123262|1123262:2|b'The combination of super-fresh ingredients in the dishes are unusual but really delicious.'|FOOD#QUALITY|positive
1123262|1123262:3|b'Worth the trip from Manhattan.'|RESTAURANT#GENERAL|positive
1125006|1125006:1|b'Best Pastrami I ever had and great portion without being ridiculous.'|FOOD#QUALITY|positive
1125006|1125006:1|b'Best Pastrami I ever had and great portion without being ridiculous.'|FOOD#STYLE_OPTIONS|positive
1125006|1125006:3|b'My wife had the fried shrimp which are huge and loved it.'|FOOD#STYLE_OPTIONS|positive
1125006|1125006:3|b'My wife had the fried shrimp which are huge and loved it.'|FOOD#QUALITY|positive
1125284|1125284:0|"b""As a Japanese native, I've lived in the Tristate area for over 8 years, but I was just so amazed at this place."""|RESTAURANT#GENERAL|positive
1125284|1125284:1|b'This place is the most Japanese it can ever get.'|RESTAURANT#MISCELLANEOUS|positive
1125284|1125284:2|b'The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.'|RESTAURANT#MISCELLANEOUS|positive
1125284|1125284:2|b'The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.'|FOOD#STYLE_OPTIONS|positive
1125284|1125284:2|b'The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.'|FOOD#QUALITY|positive
1125284|1125284:2|b'The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.'|SERVICE#GENERAL|positive
1125284|1125284:3|b'This place is worth an one-hour drive.'|RESTAURANT#GENERAL|positive
1125284|1125284:4|b'I am so coming back here again, as much as I can.'|RESTAURANT#GENERAL|positive
1126814|1126814:0|b'Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.'|RESTAURANT#GENERAL|positive
1126814|1126814:0|b'Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.'|AMBIENCE#GENERAL|positive
1126814|1126814:0|b'Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.'|FOOD#QUALITY|positive
1126814|1126814:0|b'Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.'|AMBIENCE#GENERAL|positive
1126814|1126814:0|b'Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.'|FOOD#QUALITY|positive
1126814|1126814:1|b'My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.'|SERVICE#GENERAL|positive
1126814|1126814:3|b'Decent wine at reasonable prices.'|DRINKS#QUALITY|neutral
1126814|1126814:3|b'Decent wine at reasonable prices.'|DRINKS#PRICES|positive
1126814|1126814:4|b'Have been dozens of times and never failed to enjoy the experience.'|RESTAURANT#GENERAL|positive
1126814|1126814:5|b'Our teenage kids love it, too.'|RESTAURANT#GENERAL|positive
1126886|1126886:0|"b""Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori."""|RESTAURANT#GENERAL|positive
1126886|1126886:1|b'This is by far my favorite place in the neighborhood.'|RESTAURANT#GENERAL|positive
1126886|1126886:2|b'The service is excellent, the decor is great, and the food is delicious and comes in large portions.'|SERVICE#GENERAL|positive
1126886|1126886:2|b'The service is excellent, the decor is great, and the food is delicious and comes in large portions.'|AMBIENCE#GENERAL|positive
1126886|1126886:2|b'The service is excellent, the decor is great, and the food is delicious and comes in large portions.'|FOOD#QUALITY|positive
1126886|1126886:2|b'The service is excellent, the decor is great, and the food is delicious and comes in large portions.'|FOOD#STYLE_OPTIONS|positive
1126886|1126886:4|"b""I'm partial to the Gnocchi."""|RESTAURANT#GENERAL|positive
1131595|1131595:0|b'This place is incredibly tiny.'|AMBIENCE#GENERAL|negative
1131595|1131595:1|b'They refuse to seat parties of 3 or more on weekends.'|SERVICE#GENERAL|negative
1131595|1131595:2|b'The hostess is rude to the point of being offensive.'|SERVICE#GENERAL|negative
1131595|1131595:3|b'The food was bland oily.'|FOOD#QUALITY|negative
1131595|1131595:4|"b""I just don't understand all the hype..."""|RESTAURANT#GENERAL|negative
1138996|1138996:1|b'We have been to this place many times, and always have great food, wine, and service.'|FOOD#QUALITY|positive
1138996|1138996:1|b'We have been to this place many times, and always have great food, wine, and service.'|DRINKS#QUALITY|positive
1138996|1138996:1|b'We have been to this place many times, and always have great food, wine, and service.'|SERVICE#GENERAL|positive
1138996|1138996:2|b'We were worried we would have trouble getting in, but somehow managed to have a short wait.'|SERVICE#GENERAL|positive
1138996|1138996:3|b'As always we had a great glass of wine while we waited.'|DRINKS#QUALITY|positive
1138996|1138996:4|b'When we sat, we got great and fast service.'|SERVICE#GENERAL|positive
1138996|1138996:5|b'The people that work there are always so friendly you forget you are in New York sometimes.'|SERVICE#GENERAL|positive
1138996|1138996:6|b'Make sure you try this place as often as you can.'|RESTAURANT#GENERAL|positive
1145510|1145510:0|b'This is a fun restaurant to go to.'|RESTAURANT#GENERAL|positive
1145510|1145510:1|b'The pizza is yummy and I like the atmoshpere.'|FOOD#QUALITY|positive
1145510|1145510:1|b'The pizza is yummy and I like the atmoshpere.'|AMBIENCE#GENERAL|positive
1145510|1145510:2|b'But the pizza is way to expensive.'|FOOD#PRICES|negative
1147082|1147082:0|b'I went there for lunch and it was not as good as I expected from the reviews I read.'|FOOD#QUALITY|negative
1147082|1147082:1|"b""Sauce was watery and the food didn't have much flavor."""|FOOD#QUALITY|negative
1147082|1147082:1|"b""Sauce was watery and the food didn't have much flavor."""|FOOD#QUALITY|negative
1147082|1147082:3|"b""I don't think I would go again."""|RESTAURANT#GENERAL|negative
1147211|1147211:0|b'This place is great.'|RESTAURANT#GENERAL|positive
1147211|1147211:1|b'I had a huge group for my birthday and we were well taken care of.'|SERVICE#GENERAL|positive
1147211|1147211:2|b'The waitress was very patient with us and the food is phenomenal!'|SERVICE#GENERAL|positive
1147211|1147211:2|b'The waitress was very patient with us and the food is phenomenal!'|FOOD#QUALITY|positive
1147211|1147211:3|b'Service was prompt, friendly and great.'|SERVICE#GENERAL|positive
1147211|1147211:4|b'Slightly on the pricey side but worth it!'|RESTAURANT#PRICES|negative
1147211|1147211:4|b'Slightly on the pricey side but worth it!'|RESTAURANT#GENERAL|positive
1153034|1153034:0|b'Great pizza and fantastic service.'|FOOD#QUALITY|positive
1153034|1153034:0|b'Great pizza and fantastic service.'|SERVICE#GENERAL|positive
1153034|1153034:1|b'There was a small wait, but shorter than I expected.'|SERVICE#GENERAL|positive
1153034|1153034:2|b'Located at the end of a magnificent block.'|LOCATION#GENERAL|positive
1153034|1153034:3|b'Very cozy and warm inside.....'|AMBIENCE#GENERAL|positive
1153034|1153034:4|b'I will be back!'|RESTAURANT#GENERAL|positive
1154550|1154550:0|b'This is the best sushi in new york city - hands down.'|FOOD#QUALITY|positive
1154550|1154550:1|b'The place is small and cramped but the food is fantastic.'|AMBIENCE#GENERAL|negative
1154550|1154550:1|b'The place is small and cramped but the food is fantastic.'|FOOD#QUALITY|positive
1154550|1154550:2|b'Get the tuna of gari.'|FOOD#QUALITY|positive
1162037|1162037:0|b'Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .'|FOOD#QUALITY|positive
1162037|1162037:0|b'Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .'|FOOD#QUALITY|positive
1162037|1162037:0|b'Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .'|RESTAURANT#GENERAL|positive
1162037|1162037:1|b'With the great variety on the menu , I eat here often and never get bored .'|FOOD#STYLE_OPTIONS|positive
1162037|1162037:2|"b""The atmosphere isn't the greatest , but I suppose that's how they keep the prices down ."""|AMBIENCE#GENERAL|negative
1162037|1162037:2|"b""The atmosphere isn't the greatest , but I suppose that's how they keep the prices down ."""|RESTAURANT#PRICES|positive
1162037|1162037:3|"b""It's all about the food !!"""|FOOD#QUALITY|positive
1167434|1167434:1|b'first it took us a long time to find the place.'|RESTAURANT#MISCELLANEOUS|negative
1167434|1167434:3|"b""but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section."""|FOOD#STYLE_OPTIONS|negative
1167434|1167434:5|"b""those rolls were big, but not good and sashimi wasn't fresh."""|FOOD#STYLE_OPTIONS|neutral
1167434|1167434:5|"b""those rolls were big, but not good and sashimi wasn't fresh."""|FOOD#QUALITY|negative
1167434|1167434:5|"b""those rolls were big, but not good and sashimi wasn't fresh."""|FOOD#QUALITY|negative
1167434|1167434:6|"b""they were dry and disgusting, i didn't even finish my first piece."""|FOOD#QUALITY|negative
1175958|1175958:0|"b""Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came."""|SERVICE#GENERAL|positive
1175958|1175958:1|b'Try the crunchy tuna, it is to die for.'|FOOD#QUALITY|positive
1175958|1175958:2|b'Try everything for that matter, it is all good.'|FOOD#QUALITY|positive
1175958|1175958:3|"b""I have been going there since it opened and I can't get enough."""|RESTAURANT#GENERAL|positive
1189674|1189674:0|b'First went here to enjoy their garden terrace.'|AMBIENCE#GENERAL|positive
1189674|1189674:1|b'The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.'|FOOD#QUALITY|positive
1189674|1189674:1|b'The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.'|SERVICE#GENERAL|positive
1189674|1189674:2|b'The Steak Tartare is a great bet, they fix it for you at the table.'|FOOD#STYLE_OPTIONS|positive
1189674|1189674:3|b'Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.'|AMBIENCE#GENERAL|positive
1189674|1189674:3|b'Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.'|AMBIENCE#GENERAL|negative
1189674|1189674:4|b'Great wine selection, Gigondas is worth the price, and the house champagne is a great value.'|DRINKS#STYLE_OPTIONS|positive
1189674|1189674:4|b'Great wine selection, Gigondas is worth the price, and the house champagne is a great value.'|DRINKS#QUALITY|positive
1189674|1189674:4|b'Great wine selection, Gigondas is worth the price, and the house champagne is a great value.'|DRINKS#PRICES|positive
1189674|1189674:5|b'It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.'|AMBIENCE#GENERAL|neutral
1189674|1189674:5|b'It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.'|AMBIENCE#GENERAL|positive
1189674|1189674:5|b'It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.'|FOOD#QUALITY|positive
1189674|1189674:6|b'Have recommended the place to friends, always gets good response.'|RESTAURANT#MISCELLANEOUS|positive
1199292|1199292:0|b'Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!'|FOOD#QUALITY|positive
1199292|1199292:0|b'Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!'|FOOD#QUALITY|positive
1199292|1199292:3|"b""I take all my NYC guests to VT's."""|RESTAURANT#MISCELLANEOUS|positive
1199480|1199480:0|b'Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!'|LOCATION#GENERAL|positive
1199480|1199480:0|b'Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!'|FOOD#QUALITY|positive
1199480|1199480:1|"b""I've been there three times and have always had wonderful experiences."""|RESTAURANT#GENERAL|positive
1199480|1199480:2|"b""I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service."""|AMBIENCE#GENERAL|positive
1199480|1199480:2|"b""I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service."""|SERVICE#GENERAL|positive
1199480|1199480:2|"b""I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service."""|RESTAURANT#MISCELLANEOUS|positive
1205520|1205520:0|"b""I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers."""|RESTAURANT#GENERAL|positive
1205520|1205520:1|b'Even after they overcharged me the last time I was there.'|SERVICE#GENERAL|negative
1205520|1205520:2|b'Make sure you have the Spicy Scallop roll.. .'|FOOD#QUALITY|positive
1205520|1205520:3|"b""it's delicious!"""|FOOD#QUALITY|positive
1212346|1212346:0|b'Moules were excellent, lobster ravioli was VERY salty!'|FOOD#QUALITY|positive
1212346|1212346:0|b'Moules were excellent, lobster ravioli was VERY salty!'|FOOD#QUALITY|negative
1212346|1212346:1|"b""Took my mom for Mother's Day, and the maitre d' was pretty rude."""|SERVICE#GENERAL|negative
1212346|1212346:2|b'Told us to sit anywhere, and when we sat he said the table was reserved.'|SERVICE#GENERAL|negative
1212346|1212346:3|b'Stepped on my foot on the SECOND time he reached over me to adjust lighting.'|SERVICE#GENERAL|negative
1212346|1212346:4|b'Tiny dessert was $8.00...just plain overpriced for what it is.'|FOOD#QUALITY|negative
1212346|1212346:4|b'Tiny dessert was $8.00...just plain overpriced for what it is.'|FOOD#STYLE_OPTIONS|negative
1212346|1212346:4|b'Tiny dessert was $8.00...just plain overpriced for what it is.'|FOOD#PRICES|negative
1221938|1221938:0|b'The drinks are always welll made and wine selection is fairly priced.'|DRINKS#QUALITY|positive
1221938|1221938:0|b'The drinks are always welll made and wine selection is fairly priced.'|DRINKS#PRICES|positive
1221938|1221938:1|"b""Try their chef's specials-- they are to die for."""|FOOD#QUALITY|positive
